Year,Area harvested,Production,Yield
2016,480000,450000,0.9375
2016,80059,34056,0.4254
2016,385,236,0.6129
2016,302,231,0.764
2016,27170,13575,0.4996
2016,1833,2639,1.4397
2016,4442,2306,0.519
2016,47133,25778,0.5469
2016,14044,12414,0.8839
2016,474,391,0.8249
2016,44000,30000,0.6818
2016,5464,1789,0.3273
2016,28872,19521,0.6761
2016,207000,135000,0.6522
2016,900000,631533,0.7017
2016,57829,18671,0.3229
2016,50546,43441,0.8594
2016,21536,22635,1.051
2017,15000,32000,2.1333
2017,12509,3204,0.2561
2017,37518,33999,0.9062
2017,11000,10000,0.9091
2017,19000,13000,0.6842
2017,291173,163787,0.5625
2017,40000,30000,0.75
2017,50000,65000,1.3
2017,50000,11500,0.23
2017,297654,158715,0.5332
2017,263871,369415,1.4
2017,260380,366000,1.4056
2017,3491,3415,0.9782
2017,2702,2420,0.8956
2017,609,271,0.4452
2017,275,165,0.5995
2017,15672,3256,0.2077
2017,1,1,1
2017,10253,4522,0.441
2017,20,16,0.7942
2017,26542,36224,1.3648
2017,1576,969,0.6146
2017,699,633,0.9056
2017,39000,39000,1
2017,10149,2333,0.2299
2017,15203,4049,0.2663
2017,920,763,0.8297
2017,1720000,755000,0.439
2017,42000,29000,0.6905
2017,3662,3421,0.9342
2017,24,48,2.0201
2017,9,16,1.7778
2017,24115,10031,0.416
2017,76086,54824,0.7206
2017,838,1000,1.1933
2017,115000,60000,0.5217
2017,1478158,764320,0.5171
2017,6661,4300,0.6456
2017,500000,550000,1.1
2017,82674,35163,0.4253
2017,384,238,0.6183
2017,382,327,0.8559
2017,29682,14258,0.4804
2017,1729,3258,1.8843
2017,4225,2153,0.5095
2017,46809,25783,0.5508
2017,9065,7754,0.8554
2017,500,416,0.8315
2017,45000,30000,0.6667
2017,5364,1771,0.3302
2017,28031,18410,0.6568
2017,208000,146000,0.7019
2017,750000,809885,1.0798
2017,73235,27650,0.3775
2017,37038,29754,0.8033
2017,21428,22543,1.052
2018,15000,32000,2.1333
2018,12679,3237,0.2553
2018,37568,34859,0.9279
2018,12000,10000,0.8333
2018,20000,14000,0.7
2018,438941,253936,0.5785
2018,40000,30000,0.75
2018,46421,32494,0.7
2018,39304,26861,0.6834
2018,325114,172539,0.5307
2018,311203,433386,1.3926
2018,309122,431500,1.3959
2018,2081,1886,0.9063
2018,3000,3000,1
2018,610,270,0.4417
2018,279,167,0.5999
2018,15896,3336,0.2099
2018,1,1,1
2018,10217,4490,0.4395
2018,20,16,0.7928
2018,34000,44000,1.2941
2018,1207,792,0.656
2018,830,702,0.8454
2018,39000,38000,0.9744
2018,8150,1778,0.2181
2018,15227,4046,0.2657
2018,910,754,0.8282
2018,1730000,746000,0.4312
2018,42000,29000,0.6905
2018,2491,2574,1.0333
2018,24,48,2.0271
2018,18,27,1.4637
2018,22518,9372,0.4162
2018,78656,57256,0.7279
2018,725,798,1.1007
2018,116626,65057,0.5578
2018,1463447,768858,0.5254
2018,6370,4146,0.6509
2018,539089,572761,1.0625
2018,83372,35699,0.4282
2018,383,239,0.6236
2018,435,378,0.869
2018,24760,12727,0.514
2018,1663,3085,1.8548
2018,4663,2337,0.5011
2018,46489,25788,0.5547
2018,11873,8589,0.7234
2018,534,451,0.8455
2018,45000,31000,0.6889
2018,5278,1758,0.3331
2018,25981,17437,0.6711
2018,210000,140000,0.6667
2018,800000,561103,0.7014
2018,70319,28312,0.4026
2018,29059,21250,0.7313
2018,21669,23093,1.0657
